ID,Member_ID,Customer_ID,Service_ID,Branch_ID,Date_ID,Channel,Action,Severity
4317,528,6108,96,14,41294,Phone,Inquiry,10
4318,190,24360,72,40,18549,In Person,Inquiry,10
4319,894,33582,55,20,41853,Online,Feedback,8
4320,967,37503,99,48,41771,Online,Inquiry,6
4321,48,17623,90,26,34278,Online,Inquiry,2
4322,321,25384,73,48,36340,Phone,Complaint,7
4323,454,25778,36,39,5588,Online,Complaint,7
4324,543,34581,4,34,21406,In Person,Inquiry,1
4325,677,19322,96,46,44645,Phone,Inquiry,9
4326,48,41056,14,42,30362,Phone,Complaint,9
4327,141,34505,47,32,13642,Phone,Complaint,5
4328,239,4910,50,9,45818,Phone,Complaint,3
4329,931,21160,8,24,9697,Phone,Feedback,8
4330,375,19358,47,31,21123,Phone,Inquiry,8
4331,780,38251,56,39,11493,In Person,Inquiry,1
4332,692,39061,2,43,38809,In Person,Feedback,2
4333,380,25828,15,53,49676,In Person,Feedback,9
4334,530,42349,82,9,43635,Online,Feedback,1
4335,220,29105,75,34,10253,Phone,Inquiry,4
4336,553,2320,89,53,36744,Online,Inquiry,7
4337,877,34967,18,35,13325,Phone,Complaint,8
4338,866,8682,94,10,11446,Phone,Inquiry,2
4339,786,35159,71,20,12583,In Person,Inquiry,9
4340,547,13636,55,42,18006,Online,Inquiry,10
4341,455,31164,52,53,15323,Phone,Feedback,1
4342,866,31700,98,42,48141,Online,Inquiry,7
4343,850,22074,60,35,1451,Phone,Complaint,6
4344,273,30614,61,9,7886,In Person,Inquiry,6
4345,832,3970,24,13,40835,In Person,Feedback,8
4346,722,3071,55,20,12352,Online,Feedback,6
4347,785,41920,41,22,5397,Online,Feedback,5
4348,993,8446,37,9,38541,Online,Inquiry,10
4349,412,13711,47,46,42073,In Person,Feedback,3
4350,471,43464,63,46,45559,Online,Feedback,9
4351,662,34330,97,46,45804,Online,Inquiry,4
4352,474,35855,20,4,43383,Phone,Inquiry,10
4353,605,33989,31,26,14048,Online,Inquiry,9
4354,953,35662,79,9,49804,In Person,Complaint,2
4355,395,11629,44,51,34188,In Person,Inquiry,9
4356,554,8907,11,15,16733,Online,Complaint,4
4357,323,30009,67,22,43146,Online,Complaint,7
4358,960,1559,26,7,20162,Online,Feedback,9
4359,763,6547,71,48,4548,Phone,Complaint,5
4360,956,8917,35,25,21544,In Person,Inquiry,7
4361,237,42060,60,51,32325,In Person,Inquiry,5
4362,474,11868,20,11,43546,Phone,Complaint,7
4363,946,44133,47,45,27127,In Person,Complaint,9
4364,30,37945,85,47,3728,Online,Feedback,9
4365,194,38124,39,45,18539,In Person,Complaint,7
4366,638,14895,36,37,27908,In Person,Feedback,8
4367,527,11172,45,33,1420,Online,Feedback,5
4368,530,2840,64,49,16124,In Person,Inquiry,1
4369,806,34307,73,42,5321,In Person,Feedback,4
4370,760,19933,50,51,15498,Phone,Inquiry,1
4371,709,14111,75,4,23936,In Person,Inquiry,2
4372,386,456,35,52,43872,Phone,Complaint,7
4373,442,500,15,44,40995,In Person,Feedback,10
4374,484,36405,59,26,27887,Online,Inquiry,10
4375,328,10875,19,48,11018,Phone,Inquiry,8
4376,532,8851,12,46,2446,In Person,Inquiry,1
4377,547,17347,4,21,34508,In Person,Complaint,3
4378,542,38509,1,30,13191,Online,Complaint,3
4379,73,41647,44,30,3926,In Person,Feedback,4
4380,372,31751,87,51,23753,Online,Feedback,2
4381,863,8350,19,19,6722,In Person,Inquiry,5
4382,623,24071,10,2,22275,Online,Feedback,3
4383,843,28999,5,52,8740,Online,Inquiry,5
4384,766,16202,18,1,46942,Online,Complaint,5
4385,27,34864,7,38,17008,In Person,Inquiry,1
4386,459,14870,72,28,48360,Phone,Complaint,9
4387,54,41076,45,19,235,In Person,Inquiry,4
4388,219,8798,69,42,25963,Phone,Feedback,8
4389,815,32564,88,16,45054,Phone,Complaint,3
4390,508,43752,62,38,24083,Online,Feedback,6
4391,339,35001,43,50,23944,Phone,Inquiry,6
4392,382,18969,52,24,12515,In Person,Complaint,9
4393,66,14304,66,8,33009,Online,Complaint,4
4394,788,11299,65,15,1376,Online,Feedback,1
4395,816,16491,40,24,3796,Phone,Feedback,6
4396,562,36993,50,26,15243,Online,Complaint,3
4397,859,40301,19,37,24075,Phone,Complaint,7
4398,470,11273,0,8,9890,In Person,Complaint,5
4399,720,8840,93,2,13684,Phone,Complaint,3
4400,581,41616,6,4,4009,In Person,Feedback,8
4401,346,40231,95,53,1206,Phone,Feedback,6
4402,608,10502,86,23,19070,Online,Complaint,8
4403,132,36575,56,2,33650,In Person,Inquiry,6
4404,198,21781,16,17,13813,In Person,Feedback,10
4405,374,34341,83,51,43221,In Person,Feedback,10
4406,530,14538,10,39,10931,Phone,Inquiry,9
4407,116,36197,37,14,17712,Online,Inquiry,9
4408,787,18711,35,43,2476,Online,Inquiry,2
4409,611,4674,50,30,31695,Phone,Feedback,9
4410,350,29909,1,18,18187,In Person,Feedback,4
4411,50,9168,79,35,45207,Phone,Inquiry,6
4412,543,15014,14,5,30637,Phone,Inquiry,6
4413,525,32127,5,45,7951,Phone,Feedback,7
4414,360,29459,40,32,43003,Online,Feedback,3
4415,423,17291,91,43,10170,Online,Inquiry,6
4416,474,20940,96,34,39624,Phone,Complaint,9
4417,26,38497,42,53,11479,Phone,Feedback,9
4418,8,4073,22,2,23821,Online,Feedback,10
4419,553,7137,55,32,4670,Phone,Feedback,7
4420,815,2739,83,31,28177,Phone,Feedback,6
4421,815,11685,77,4,29055,Phone,Feedback,6
4422,872,2220,16,42,45945,In Person,Inquiry,7
4423,939,10360,70,8,33719,Phone,Feedback,8
4424,97,8483,89,3,12680,In Person,Inquiry,1
4425,577,26609,46,24,36313,Phone,Inquiry,4
4426,957,17235,24,16,33973,Online,Complaint,3
4427,227,35785,72,51,47834,Phone,Feedback,4
4428,360,612,90,18,3962,Online,Inquiry,7
4429,144,34190,86,39,19237,Phone,Feedback,7
4430,754,35401,75,10,4940,In Person,Feedback,6
4431,715,34088,46,34,16562,Phone,Inquiry,5
4432,376,9308,51,20,20511,In Person,Inquiry,10
4433,765,5156,25,27,21180,Online,Feedback,2
4434,774,42779,63,25,28895,Online,Feedback,9
4435,642,43627,30,2,28352,Phone,Inquiry,9
4436,381,18529,32,1,37388,Online,Complaint,7
4437,203,34157,40,22,46863,Phone,Feedback,1
4438,181,7759,28,29,13711,In Person,Feedback,6
4439,879,26075,48,7,44379,Phone,Inquiry,2
4440,774,42142,40,22,14569,Online,Inquiry,1
4441,860,37810,92,32,26360,Phone,Feedback,9
4442,281,29407,34,49,32967,Online,Inquiry,8
4443,135,35814,70,15,11493,Online,Feedback,2
4444,337,29773,25,46,41966,Phone,Complaint,9
4445,171,32373,12,26,22966,Phone,Complaint,10
4446,746,40553,79,40,41857,In Person,Feedback,2
4447,121,27612,79,4,34279,In Person,Inquiry,2
4448,5,37322,6,44,30405,Online,Complaint,4
4449,695,5266,37,24,26813,Phone,Inquiry,9
4450,772,4456,40,49,28519,Online,Complaint,2
4451,898,5164,62,19,17885,Phone,Inquiry,4
4452,273,28828,2,44,33687,Phone,Inquiry,5
4453,386,24003,86,9,41558,Phone,Inquiry,9
4454,402,7767,46,17,40325,Online,Complaint,10
4455,729,41465,70,30,28504,Phone,Feedback,2
4456,378,1206,47,38,12411,In Person,Inquiry,4
4457,737,39741,3,40,33406,In Person,Feedback,9
4458,540,17642,13,25,18066,Phone,Feedback,2
4459,400,18862,61,4,36343,Online,Complaint,3
4460,21,14701,58,2,41994,Online,Feedback,2
4461,136,40776,79,51,20141,In Person,Inquiry,8
4462,291,7560,34,5,22327,Online,Complaint,6
4463,489,10615,68,18,33346,Phone,Complaint,2
4464,667,11386,8,22,16751,In Person,Inquiry,9
4465,193,3857,78,27,5601,Phone,Feedback,1
4466,504,33405,37,4,27312,Online,Feedback,4
4467,355,17525,30,24,21658,Phone,Complaint,2
4468,285,15779,87,31,18706,Phone,Complaint,5
4469,86,9343,26,44,22577,Online,Inquiry,5
4470,176,10026,89,34,18880,In Person,Feedback,9
4471,424,11899,9,45,25622,Online,Feedback,4
4472,480,29539,59,2,45131,Online,Complaint,1
4473,422,33794,93,49,12634,Online,Feedback,5
4474,308,22863,45,27,25162,Online,Inquiry,3
4475,507,18185,53,10,21400,In Person,Complaint,6
4476,242,31053,59,33,25736,Phone,Inquiry,10
4477,61,18136,6,25,37238,Phone,Feedback,9
4478,68,2507,18,48,17094,Phone,Inquiry,6
4479,709,40135,30,29,29347,In Person,Inquiry,6
4480,498,7979,65,3,27318,Online,Feedback,1
4481,888,44112,74,32,45564,Phone,Inquiry,5
4482,982,10982,42,33,39583,In Person,Inquiry,9
4483,898,22160,86,40,19584,In Person,Complaint,7
4484,672,19926,3,39,48309,In Person,Inquiry,5
4485,857,25885,35,28,47660,Phone,Feedback,9
4486,433,5772,0,45,48022,In Person,Inquiry,3
4487,310,9700,2,44,35252,Online,Complaint,9
4488,112,43474,37,17,7049,Online,Complaint,8
4489,709,15788,8,14,13812,In Person,Feedback,3
4490,154,564,70,13,44474,Phone,Feedback,8
4491,303,341,66,4,39543,In Person,Complaint,4
4492,948,3521,19,42,26965,In Person,Feedback,5
4493,503,32205,89,23,14823,In Person,Complaint,8
4494,123,37400,7,45,30816,Online,Feedback,5
4495,886,16238,83,12,35652,Online,Feedback,7
4496,202,23024,95,49,39935,In Person,Feedback,4
4497,887,21782,22,12,45496,In Person,Complaint,10
4498,755,16490,2,44,31816,In Person,Feedback,4
4499,886,41364,95,1,10886,In Person,Feedback,5
4500,302,12741,81,37,22228,Phone,Inquiry,2
4501,166,3142,8,31,19734,In Person,Complaint,9
4502,85,13541,95,27,13023,Online,Complaint,10
4503,375,7892,80,50,594,Phone,Complaint,2
4504,839,29156,82,35,32535,Online,Feedback,5
4505,70,43268,2,41,42105,Phone,Feedback,7
4506,562,18066,30,35,20430,Phone,Inquiry,10
4507,433,30359,16,21,23213,In Person,Complaint,2
4508,613,6864,12,13,18092,Online,Feedback,4
4509,626,18782,98,30,11100,Phone,Complaint,6
4510,522,19935,26,5,1281,Phone,Complaint,4
4511,764,4533,55,8,32063,In Person,Feedback,7
4512,98,28960,78,51,46293,Online,Inquiry,9
4513,417,30084,49,53,15118,Online,Complaint,3
4514,620,25799,23,28,29809,In Person,Feedback,10
4515,151,40650,29,20,28047,Online,Complaint,6
4516,194,42375,98,11,21721,Phone,Complaint,6
4517,738,16099,70,21,20585,In Person,Feedback,5
4518,680,17474,68,47,1267,Phone,Feedback,6
4519,422,13903,71,3,15907,Online,Inquiry,6
4520,373,22508,25,40,6161,Phone,Complaint,3
4521,734,13348,69,22,23124,In Person,Complaint,3
4522,161,18132,28,12,44201,Phone,Complaint,5
4523,974,7595,18,4,43821,Phone,Feedback,5
4524,866,12954,33,44,13092,Phone,Inquiry,9
4525,744,2912,8,5,1875,In Person,Complaint,6
4526,882,20156,7,27,20029,In Person,Complaint,2
4527,376,5212,42,21,20326,In Person,Feedback,2
4528,402,26550,50,13,48035,In Person,Feedback,8
4529,119,41068,45,5,40232,Phone,Inquiry,4
4530,812,28006,82,2,45470,In Person,Inquiry,10
4531,122,16964,96,40,26542,Phone,Feedback,5
4532,703,2490,1,18,28591,In Person,Inquiry,2
4533,859,39494,81,7,21527,In Person,Complaint,9
4534,45,35450,92,32,18406,Phone,Inquiry,8
4535,490,26615,24,22,42857,Online,Feedback,2
4536,561,8932,33,12,22380,Phone,Inquiry,10
4537,644,13273,43,52,37410,Online,Inquiry,8
4538,408,2480,29,45,42308,In Person,Complaint,10
4539,206,25376,73,29,44707,Phone,Feedback,2
4540,440,17122,72,47,19058,Online,Inquiry,3
4541,822,29361,9,35,34876,In Person,Feedback,3
4542,426,33905,12,50,23044,In Person,Inquiry,1
4543,786,2350,84,42,31519,Phone,Inquiry,1
4544,789,11707,68,9,30736,Online,Complaint,4
4545,338,6986,95,53,22365,Phone,Feedback,4
4546,16,10175,89,3,33697,Online,Inquiry,7
4547,834,22018,71,39,37440,Online,Complaint,10
4548,897,7947,67,53,45640,Online,Feedback,5
4549,625,15071,79,49,1480,Online,Complaint,1
4550,533,32351,88,52,20602,In Person,Feedback,8
4551,625,17809,40,50,36973,Online,Feedback,4
4552,15,21124,78,30,32023,Online,Complaint,3
4553,28,38601,52,21,25758,Online,Feedback,3
4554,221,29661,47,45,4430,Phone,Complaint,8
4555,921,28631,33,5,36015,Phone,Inquiry,8
4556,353,23413,80,36,4712,Online,Inquiry,9
4557,183,18720,79,2,11328,Phone,Inquiry,8
4558,948,22602,60,7,45149,Phone,Feedback,6
4559,730,24381,66,26,8591,Phone,Inquiry,10
4560,672,21876,61,45,15396,Online,Complaint,4
4561,175,37657,22,17,1563,Online,Complaint,3
4562,934,35768,94,23,32357,Online,Complaint,8
4563,699,17515,48,29,49103,Online,Feedback,3
4564,453,39922,83,24,43363,Online,Complaint,5
4565,822,32956,61,6,12046,Online,Complaint,2
4566,361,40952,62,9,35972,Phone,Complaint,4
4567,513,29977,52,21,17859,Phone,Complaint,2
4568,813,3009,27,39,582,Online,Inquiry,6
4569,169,753,46,11,31215,Phone,Feedback,4
4570,474,23187,97,38,8529,Online,Complaint,4
4571,578,30548,76,38,2874,Phone,Complaint,6
4572,637,11291,63,16,44590,In Person,Inquiry,8
4573,295,35908,97,5,47605,Online,Inquiry,2
4574,58,38210,61,20,8117,Online,Feedback,2
4575,240,18710,61,33,16039,Phone,Complaint,4
4576,469,17602,14,46,9984,Online,Complaint,9
4577,995,26004,9,17,7202,Phone,Inquiry,8
4578,17,24095,17,53,41716,Phone,Feedback,1
4579,112,20712,54,1,47096,In Person,Complaint,7
4580,406,41319,62,49,25507,Phone,Feedback,1
4581,233,4886,64,15,7363,Phone,Complaint,10
4582,692,36086,90,22,344,Online,Inquiry,1
4583,825,29751,50,38,30828,Phone,Complaint,2
4584,115,22818,39,1,5965,Phone,Inquiry,7
4585,506,40750,2,34,27033,Phone,Complaint,4
4586,44,27957,16,39,40361,Online,Inquiry,5
4587,35,32651,44,20,21595,Online,Feedback,1
4588,527,24924,98,7,47751,Phone,Feedback,6
4589,220,27612,69,44,14755,In Person,Feedback,5
4590,538,24643,76,31,35412,Online,Inquiry,6
4591,453,31792,75,18,47723,Online,Inquiry,4
4592,46,8967,86,31,22129,Phone,Inquiry,2
4593,588,8938,34,26,4044,In Person,Complaint,10
4594,413,25009,64,47,26100,Online,Complaint,4
4595,248,34550,32,8,29981,Online,Inquiry,6
4596,469,28852,47,11,13854,Phone,Feedback,10
4597,26,15531,74,35,14948,Online,Complaint,3
4598,492,9164,94,23,27992,Online,Inquiry,1
4599,854,14910,98,31,31525,In Person,Feedback,1
4600,513,22278,31,27,30015,Phone,Inquiry,6
4601,628,1517,57,33,49278,Phone,Feedback,9
4602,740,8762,17,51,46117,Online,Inquiry,3
4603,853,2969,4,40,28466,Phone,Inquiry,10
4604,767,12037,60,52,42337,Online,Feedback,9
4605,912,30757,52,9,34977,Online,Feedback,10
4606,24,4307,60,36,6626,In Person,Complaint,4
4607,548,28647,8,38,45639,Online,Feedback,1
4608,356,40784,23,52,9753,In Person,Complaint,7
4609,834,931,73,51,29807,Online,Feedback,7
4610,699,21681,18,10,24177,Online,Feedback,3
4611,873,4048,87,52,46287,Phone,Inquiry,9
4612,451,29161,87,45,43452,Online,Inquiry,2
4613,861,10584,83,50,28257,Phone,Complaint,9
4614,844,14186,32,48,17855,In Person,Inquiry,6
4615,806,35970,34,11,33609,Phone,Inquiry,10
4616,567,21025,45,31,6778,In Person,Feedback,5
4617,505,28217,16,53,26011,Online,Inquiry,5
4618,932,11307,18,37,37615,In Person,Complaint,9
4619,314,19708,82,33,47105,Phone,Complaint,6
4620,884,44024,4,18,48412,Phone,Feedback,8
4621,909,20626,81,34,10546,In Person,Inquiry,9
4622,195,15454,56,52,26346,Online,Complaint,6
4623,311,8604,5,47,28859,Phone,Inquiry,9
4624,803,24641,40,41,11952,Online,Feedback,1
4625,229,2976,46,22,468,Online,Complaint,10
4626,233,17655,77,36,40491,Online,Complaint,6
4627,149,24198,6,22,5616,Phone,Complaint,9
4628,195,34605,73,23,17722,Online,Inquiry,5
4629,734,14331,87,51,30770,In Person,Complaint,5
4630,971,13003,12,50,18540,In Person,Feedback,3
4631,280,28314,15,37,9093,Online,Feedback,2
4632,993,11780,59,52,29954,Online,Feedback,6
4633,294,5974,83,14,20704,In Person,Complaint,8
4634,733,21716,53,4,46560,In Person,Inquiry,8
4635,495,3213,19,13,12946,In Person,Inquiry,3
4636,297,8385,39,22,10831,Phone,Feedback,5
4637,291,20244,54,25,10858,In Person,Feedback,2
4638,508,43800,3,38,44034,In Person,Feedback,1
4639,139,4669,18,8,42461,Online,Inquiry,5
4640,114,16495,33,53,10919,Phone,Inquiry,6
4641,812,41790,48,34,19675,Phone,Inquiry,1
4642,744,25451,48,43,37844,In Person,Feedback,6
4643,169,9238,27,18,15289,Online,Inquiry,2
4644,931,42942,11,24,28848,Online,Feedback,7
4645,35,31175,20,51,7163,In Person,Inquiry,3
4646,363,30884,86,2,21787,Online,Feedback,8
4647,907,35348,30,47,26763,In Person,Inquiry,10
4648,394,24087,98,26,3334,Online,Complaint,1
4649,625,7604,62,32,35197,Phone,Complaint,5
4650,170,36479,11,22,42738,Phone,Inquiry,8
4651,683,40598,58,31,28763,In Person,Inquiry,2
4652,884,24313,10,1,40533,Phone,Inquiry,5
4653,378,38617,42,8,26399,Online,Complaint,7
4654,468,41362,59,45,47095,In Person,Feedback,5
4655,865,15718,46,49,15715,In Person,Inquiry,7
4656,510,32391,41,9,26439,Online,Feedback,6
4657,898,34094,81,32,28453,In Person,Complaint,5
4658,674,28865,30,31,33116,In Person,Complaint,9
4659,136,43677,34,44,25088,In Person,Complaint,5
4660,272,7955,89,9,5618,Phone,Feedback,2
4661,631,13787,12,39,43133,Online,Inquiry,10
4662,22,15974,87,7,3634,Online,Complaint,8
4663,13,35713,74,29,12598,Online,Feedback,7
4664,708,8850,44,43,12548,Phone,Feedback,4
4665,285,39330,22,18,27886,Phone,Inquiry,6
4666,788,2210,65,20,17973,Online,Complaint,5
4667,378,28837,58,22,42265,Online,Feedback,1
4668,365,20583,53,26,18635,Online,Inquiry,4
4669,179,10974,59,52,22060,In Person,Complaint,4
4670,520,8168,68,23,45400,Phone,Inquiry,8
4671,137,10133,86,24,28556,In Person,Complaint,2
4672,975,25871,43,36,12506,Online,Inquiry,3
4673,716,4984,98,15,43547,In Person,Feedback,4
4674,442,28967,55,36,30252,Online,Inquiry,10
4675,162,26209,18,21,17749,Online,Inquiry,3
4676,883,30764,13,12,38812,Online,Feedback,2
4677,800,1714,47,45,14761,Online,Inquiry,5
4678,802,25668,47,11,16455,Online,Inquiry,4
4679,429,43625,39,53,42468,In Person,Inquiry,4
4680,333,38241,4,22,48062,In Person,Feedback,9
4681,8,42445,35,35,20908,In Person,Inquiry,5
4682,452,13477,61,32,34162,In Person,Feedback,2
4683,94,1058,65,26,11517,Phone,Complaint,6
4684,729,44557,41,27,708,In Person,Complaint,4
4685,531,39693,84,26,8537,In Person,Feedback,7
4686,373,27239,79,2,20778,Online,Feedback,5
4687,253,30093,58,5,28769,Online,Complaint,1
4688,634,42732,66,53,21676,Online,Feedback,4
4689,647,23895,18,17,26900,Online,Complaint,3
4690,553,16849,42,42,13397,Phone,Inquiry,8
4691,252,5671,21,40,43668,In Person,Feedback,7
4692,115,32550,24,30,38808,In Person,Inquiry,2
4693,441,13796,16,22,33313,Phone,Inquiry,10
4694,165,16939,0,40,9992,Phone,Inquiry,6
4695,60,42475,53,17,47218,In Person,Feedback,1
4696,275,7169,72,1,46069,Phone,Complaint,3
4697,678,43767,27,29,25355,In Person,Feedback,7
4698,813,23883,88,25,23584,Phone,Complaint,4
4699,294,42877,93,51,16638,Online,Feedback,9
4700,11,41611,20,16,12068,Online,Inquiry,2
4701,198,37763,63,22,21495,Online,Inquiry,7
4702,696,26101,37,9,9593,Online,Feedback,6
4703,317,7773,91,20,14766,In Person,Inquiry,6
4704,337,13303,95,17,11091,In Person,Complaint,1
4705,903,12734,73,26,1340,In Person,Feedback,10
4706,606,11496,4,42,6625,In Person,Feedback,7
4707,740,39906,2,49,38124,Phone,Complaint,6
4708,47,4049,87,7,9847,In Person,Inquiry,6
4709,877,11060,15,6,30922,Phone,Feedback,10
4710,199,39021,2,43,33389,Online,Feedback,9
4711,32,42453,70,31,24848,Online,Inquiry,8
4712,266,38665,40,45,23013,Phone,Inquiry,4
4713,198,377,33,51,32495,Phone,Complaint,3
4714,656,4111,22,33,11162,Online,Feedback,1
4715,767,22707,26,25,26965,Phone,Feedback,2
4716,584,35111,12,9,46354,Online,Feedback,10
4717,68,11097,57,27,25117,Online,Complaint,1
4718,342,42306,3,9,28243,Phone,Feedback,7
4719,870,35303,61,10,5759,Online,Feedback,9
4720,948,15621,52,19,6321,Phone,Feedback,1
4721,973,40199,79,43,28183,In Person,Feedback,7
4722,337,31248,85,42,5167,Online,Inquiry,1
4723,239,29038,68,11,20186,In Person,Feedback,10
4724,300,39474,54,6,11320,In Person,Feedback,1
4725,738,25040,19,30,19039,In Person,Feedback,5
4726,593,12883,82,31,35338,Phone,Inquiry,2
4727,635,37576,3,33,32350,In Person,Inquiry,1
4728,372,10769,99,43,22662,Phone,Complaint,6
4729,192,19340,70,25,15445,Phone,Feedback,4
4730,222,38697,68,15,38945,Phone,Feedback,4
4731,162,5225,88,29,21190,Phone,Inquiry,10
4732,655,1435,54,46,29679,Phone,Inquiry,1
4733,96,33471,44,35,6437,Phone,Complaint,5
4734,125,14089,6,18,22802,Phone,Feedback,7
4735,482,15565,22,20,45060,Phone,Complaint,6
4736,372,24336,26,50,12903,In Person,Inquiry,7
4737,696,21645,14,21,40087,Phone,Complaint,7
4738,375,40748,76,11,11567,Phone,Complaint,1
4739,111,17116,73,8,921,Phone,Complaint,1
4740,860,5776,81,29,5938,Online,Feedback,9
4741,720,3695,62,20,7120,Online,Complaint,8
4742,351,17029,51,6,30700,Online,Feedback,3
4743,698,40748,73,11,27755,Online,Complaint,1
4744,404,32238,8,24,17260,Online,Feedback,3
4745,187,38718,13,21,21995,Online,Complaint,7
4746,653,11527,43,16,28856,Online,Inquiry,7
4747,641,2593,16,10,16482,Phone,Inquiry,1
4748,216,9612,31,52,6205,Phone,Complaint,5
4749,457,43368,63,34,10769,Online,Feedback,8
4750,227,44527,19,44,2083,Online,Inquiry,5
4751,929,11606,74,38,28050,Phone,Feedback,7
4752,184,36471,57,17,17066,In Person,Complaint,10
4753,396,33912,70,40,9998,In Person,Inquiry,1
4754,498,19514,27,12,44735,Online,Complaint,3
4755,46,22760,82,26,7070,Phone,Inquiry,5
4756,918,6001,63,8,6245,In Person,Inquiry,6
4757,561,10256,21,12,26586,In Person,Complaint,6
4758,282,11674,59,49,45993,Phone,Inquiry,3
4759,515,36245,25,28,39157,Online,Inquiry,1
4760,859,17922,70,49,14400,Phone,Complaint,2
4761,957,416,31,41,39359,In Person,Feedback,4
4762,668,37527,93,7,38107,In Person,Complaint,1
4763,753,40032,43,14,487,Phone,Feedback,4
4764,319,7564,81,32,45880,In Person,Inquiry,2
4765,21,24321,13,36,3809,Phone,Feedback,7
4766,929,43193,48,40,42468,Online,Inquiry,10
4767,589,3974,90,47,19188,Online,Complaint,1
4768,494,42698,10,34,47568,Phone,Inquiry,10
4769,159,8362,36,47,46595,Phone,Inquiry,7
4770,894,1613,60,27,49508,Phone,Feedback,8
4771,174,18154,15,29,34319,Phone,Complaint,1
4772,832,26984,16,31,38950,In Person,Inquiry,9
4773,352,27859,70,6,24441,Online,Feedback,5
4774,677,18546,88,28,36695,Phone,Inquiry,7
4775,551,35121,57,40,47626,Phone,Feedback,7
4776,607,35104,95,43,28888,Online,Complaint,5
4777,587,30005,81,6,24297,Online,Complaint,4
4778,206,40411,75,38,21915,Online,Inquiry,2
4779,146,42740,81,48,30602,Phone,Inquiry,3
4780,612,14563,18,34,10271,Online,Complaint,9
4781,689,25235,97,49,2318,Phone,Feedback,1
4782,623,19800,3,13,16610,Online,Complaint,8
